"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Megabiome"
1789,"Natural Lake",34.66333,-95.3861,170,"Eastern North America",3
1791,"Nedlouc",57.65,-71.65,330,"Eastern North America",4
1793,"Nels Lake",48.024,-91.892,428,"Eastern North America",3
1794,"Nelson Pond",46.40707,-92.6866,335,"Eastern North America",3
1795,"Nevado Sabancaya",-16.2167,-71.0833,4300,"South America",8
1796,"Neville Marsh",40.54583,-83.8333,305,"Eastern North America",3
1806,"Niliq Lake",67.86667,-160.433,274,"Western North America",4
1807,"Nina Lake",46.6,-81.5,380,"Eastern North America",3
1809,"Cape Nizmennyii Exposure C3352",49.16667,142.0167,5,"Asia",4
1810,"Nizhnevartovskoye Exposure",61.25,77,55,"Asia",4
1814,"No Bottom Pond",41.28333,-70.2083,6,"Eastern North America",3
1815,"Nonconnah Creek [TN-1]",35.08333,-89.9167,76,"Eastern North America",3
1817,"North Pond",42.65171,-73.0534,586,"Eastern North America",3
1820,"Nutt Lake",45.21,-79.45,305,"Eastern North America",3
1824,"West Okoboji Lake",43.38,-95.16,426,"Eastern North America",6
1826,"Old Field",37.11667,-89.8333,97,"Eastern North America",3
1829,"Oliver Pond",48.42222,-89.3239,250,"Eastern North America",3
1831,"Ondris Pond",46.34159,-94.408,363,"Eastern North America",3
1836,"Headwaters Opasnaya River",48.23333,138.4833,1320,"Asia",4
1837,"Headwaters Opasnaya River (mine shaft)",48.23333,138.4833,1320,"Asia",4
1840,"Otto Mielke Lake",45.92475,-89.6259,495,"Eastern North America",3
1841,"Lac Ouellet",47.53278,-68.9439,300,"Eastern North America",3
1842,"Oumi Exposure",48.21667,138.4,990,"Asia",3
1843,"Ovrazhnyii-1 Stream Exposure",43.25,134.5667,8,"Asia",3
1844,"Ovrazhnyii-2 Exposure 667-842",43.25,134.5667,10,"Asia",3
1845,"Ozerki",50.41667,80.46667,227,"Asia",3
1847,"Palace Pier Section",43.62,-79.48,73,"Eastern North America",3
1849,"Paradise Lake",53.05,-57.75,180,"Eastern North America",4
1850,"Paramonovskii Stream Exposure 4980",43.2,133.75,120,"Asia",3
1852,"Park Pond 1",43.46806,-109.959,2705,"Western North America",4
1854,"Park Pond 2",43.45,-109.941,2714,"Western North America",4
1856,"Park Pond 3",43.45917,-109.92,2739,"Western North America",4
1857,"Parkhill Creek",43.18,-81.75,181,"Eastern North America",3
1859,"Pasacaco Pond",41.51,-71.45,3,"Eastern North America",3
1860,"Pashennoe",49.36771,75.39858,871,"Asia",3
1862,"Pass Lake",48.56,-88.74,250,"Eastern North America",3
1864,"Lac Patricia",56.67,-64.68,538,"Eastern North America",4
1866,"Lake Patzcuaro",19.58333,-101.583,2044,"Eastern North America",3
1867,"Pavlovka Exposure 988",44.31667,134,300,"Asia",3
1868,"Paynter Marsh",44.1,-78.34,188,"Eastern North America",3
1879,"Peatsah Section",43.33,-79.82,92,"Eastern North America",3
1880,"Puerto Edén",-49.1333,-74.4167,50,"South America",3
1882,"Ped Pond",67.2,-142.067,211,"Western North America",4
1883,"Peggy Lake",49.48,-92,470,"Eastern North America",3
1885,"Penzhinskaya Gulf",62.41667,165.4167,32,"Asia",4
1886,"Pepel'noye Lake",59.85,150.6167,115,"Asia",4
1888,"Perch Lake",51.65139,-100.899,701,"Eastern North America",3
1889,"Peschanka Exposure 155",43.3,132.1167,12,"Asia",3
1890,"Lac Petel",50.56,-66.29,270,"Eastern North America",4
1891,"Peterson Slough",46.96667,-95.3167,460,"Eastern North America",3
1892,"Poço Grande",-26.4167,-48.8667,10,"South America",1
1894,"Paramo de Piedras Blancas",9.166667,-70.8333,4080,"South America",6
1897,"Pilot Mound Site",42.16,-93.9,352,"Eastern North America",3
1904,"Pink Lake",45.47,-75.81,162,"Eastern North America",3
1906,"Pixie Lake",48.6,-124.2,70,"Western North America",4
1958,"Canal de la Puntilla",-40.9525,-72.905,120,"South America",3
1961,"Poland Spring Pond",44.03333,-70.35,94,"Eastern North America",3
1964,"Porphyry Lake",48.90725,-123.833,1100,"Western North America",3
1965,"Porqui Pond",44.93,-79.78,188,"Eastern North America",3
1966,"Portage Lake",47.081,-94.113,397,"Eastern North America",3
1967,"Portage Marsh",41.57611,-87.2225,189,"Eastern North America",3
1968,"Portage Bog",46.67361,-64.075,8,"Eastern North America",3
1969,"Pos'yet Bay",42.63333,130.8,-19,"Asia",3
1970,"Posy Lake",37.93746,-111.696,2653,"Western North America",3
1972,"Potts Mountain Pond",37.6,-80.1333,840,"Eastern North America",3
1974,"Powers Fort Swale",36.6,-90.5833,91,"Eastern North America",3
1976,"Primavera",-40.6667,-71.1833,800,"South America",3
1979,"Priyatnoye Lake",61.03333,151.7167,980,"Asia",8
1980,"Protection Bog",42.62222,-78.4667,430,"Eastern North America",3
1981,"Point Escuminac",47.075,-64.8,6,"Eastern North America",3
1982,"Chesapeake Bay, Potomac River",38.02694,-76.22,0,"Eastern North America",3
1984,"Chesapeake Bay, Patuxent River (2-P-5)",38.33333,-76.3097,0,"Eastern North America",3
1986,"Pur-Taz Peatland",66.7,79.73333,50,"Asia",4
1987,"Puyuk Lake",63.5,-162.21,15,"Western North America",4
2001,"Pyle Site",40.67,-84.89,250,"Eastern North America",3
2004,"Queens Lake",64.11667,-110.567,480,"Western North America",4
2005,"Lake Quexil",16.91667,-89.8167,110,"Eastern North America",1
2006,"Quicksand Pond",34.33,-84.87,285,"Eastern North America",3
2007,"Quillin Site",41,-81.9667,305,"Eastern North America",3
2011,"Radtke Lake",43.4,-88.1,274,"Eastern North America",3
2013,"Rivière-aux-Feuilles 1",58.23278,-72.0669,205,"Eastern North America",4
2015,"Rivière-aux-Feuilles 2",58.21694,-71.95,225,"Eastern North America",4
2016,"Tourbière de la Rivière-aux-Feuilles",58.23278,-72.0669,200,"Eastern North America",4
2022,"Ra Lake",65.23603,-126.414,330,"Western North America",4
2023,"Ramsay Lake",45.6,-76.1,200,"Eastern North America",3
2025,"Ranger Lake",67.13883,-153.637,820,"Western North America",4
2026,"Rapid Lake",42.72889,-109.194,3134,"Western North America",4
2028,"Rattle Lake",49.35,-92.7,460,"Eastern North America",3
2030,"Rayburn's Dome",32.46667,-93.1667,61,"Eastern North America",2
2045,"Rebel Lake",67.41667,-149.8,914,"Western North America",4
2047,"Redondo Lake",67.68333,-155.033,460,"Western North America",4
2048,"Vallée de l'Albion",45.67,-71.33,320,"Eastern North America",3
2049,"Redrock Lake",40.08,-105.54,3095,"Western North America",3
2050,"Redstone Lake",67.25,-152.6,914,"Western North America",4
2053,"Reidel Lake",46.21194,-95.2842,443,"Eastern North America",3
2054,"Reindeer Lake",69.11667,-132.167,3,"Western North America",4
2061,"Chesapeake Bay, Rhode River",38.88639,-76.3947,0,"Eastern North America",3
2063,"Rhule Fen",39.95361,-85.7417,268,"Eastern North America",3
2065,"Rice Lake",48.00942,-101.54,620,"Eastern North America",6
2068,"R Lake",54.30556,-84.5583,147,"Eastern North America",4
2069,"Río Kaluyo",-16.4333,-68.1333,4070,"South America",6
2262,"L'Anse aux Meadows Road Cut Bog",51.6,-55.53,0,"Eastern North America",4
2265,"Lac à Robin",48.05194,-65.2669,50,"Eastern North America",3
2266,"Robinson's Pond",48.26,-58.81,32,"Eastern North America",4
2267,"Lac des Roches Moutonnées",56.76667,-64.8167,410,"Eastern North America",4
2268,"Rock Island Lake",62.16667,149.5,870,"Asia",4
2270,"Rogers Lake",41.3525,-72.2992,11,"Eastern North America",3
2286,"Lac Romer",45.97,-73.33,18,"Eastern North America",3
2287,"Rose Swamp",44.18,-79.44,228,"Eastern North America",3
2289,"Rose Lake",41.9,-77.92,690,"Eastern North America",3
2290,"Rossburg Bog",46.58333,-93.6,372,"Eastern North America",3
2292,"Ross Pond",43.92,-69.49,37,"Eastern North America",3
2293,"Rostock Mammoth Site",43.5,-81,333,"Eastern North America",3
2297,"Lake RS29",73.13333,-95.2833,180,"Eastern North America",8
2303,"Lake RS36",72.58636,-95.0754,160,"Eastern North America",8
2311,"Ruppert Lake",67.07,-154.24,210,"Western North America",8
2312,"Rusaka Swamp",-3.43333,29.61667,2070,"Africa",5
2314,"Rutz Lake",44.87083,-93.859,314,"Eastern North America",3
2317,"Ryazanovka Exposure",42.83333,131.3667,6,"Asia",3
2318,"Ryerse Lake",46.13194,-85.1792,259,"Eastern North America",3
2319,"Lac au Sable",51.39,-66.21,530,"Eastern North America",4
2323,"Sajama",-18.1667,-68.8833,4250,"South America",6
2324,"Sakana Lake",67.43333,-147.85,640,"Western North America",4
2326,"Salado",-35.3333,-69.75,3200,"South America",6
2327,"Lagoa Campestre de Salitre",-19,-46.7667,980,"South America",1
2328,"Salina 2",-32.25,-69.3333,2000,"South America",6
2332,"Lac à Sam",46.65417,-72.9789,240,"Eastern North America",3
2335,"Sanabria Marsh",42.1,-6.73333,1050,"Europe",3
2338,"San Joaquin Marsh",33.65833,-117.858,2,"Western North America",6
2340,"San Agustin Plains",33.86667,-108.25,2069,"Western North America",6
2341,"Sarnia Elk Site Section",42.98,-82.32,185,"Eastern North America",3
2342,"Lac Manitou",46.06,-74.37,454,"Eastern North America",3
2343,"Lac aux Quenouilles",46.17,-74.38,403,"Eastern North America",3
2348,"SC1 Pond",54.41667,-131.907,550,"Western North America",4
2351,"Screaming Yellowlegs Pond",67.58333,-151.417,650,"Western North America",4
2352,"Seagull Lake",68.25,-145.18,637,"Western North America",4
2355,"Seidel",44.45,-87.53,211,"Eastern North America",3
2358,"Selennyakhskaya-1 Exposure",69.24028,137.8222,354,"Asia",4
2361,"Selennyakhskaya-4 Exposure",69.11389,138.0556,354,"Asia",4
2362,"Selitkan-1 Exposure",53.21667,135.05,1320,"Asia",3
2363,"Selitkan-2 Exposure",53.21667,135.0333,1300,"Asia",3
2364,"Selitkan-3 Exposure",53.21667,135.0667,1310,"Asia",3
2367,"LD Lake",50.14,-67.13,122,"Eastern North America",3
2368,"Sergeevskii Peat",49.23333,142.0833,6,"Asia",4
2369,"Mouth of Sergeevka River",49.23333,142.0833,2,"Asia",3
2373,"Saint-Francois de Sales",48.29389,-72.1469,358,"Eastern North America",3
2377,"Shaws Bog",45.01667,-64.1833,30,"Eastern North America",3
2378,"Mont Shefford",45.35889,-72.5847,282,"Eastern North America",3
2381,"Sherd Lake",44.2697,-107.012,2665,"Western North America",4
2382,"Shouldice Lake",45.15,-81.42,206,"Eastern North America",3
2384,"Silver Lake",44.56,-63.64,69,"Eastern North America",3
2385,"Silver Lake",40.35434,-83.8125,332,"Eastern North America",3
2388,"Siluyanov Yar-2 Exposure",46.13333,137.8333,25,"Asia",3
2391,"Sinkhole Pond",43.96,-70.34,95,"Eastern North America",3
2393,"Sioux Pond",49.93333,-91.5667,410,"Eastern North America",3
2395,"San Jose Chulchaca",20.86667,-90.1333,1,"Eastern North America",1
2396,"Cenote San Jose Chulchaca",20.86667,-90.1333,1,"Eastern North America",1
2476,"Sleet Lake",69.28333,-133.583,30,"Western North America",4
2576,"Slough Creek Pond",44.93333,-110.35,1884,"Western North America",4
2578,"Smoot Lake Bog",40.20556,-82.4458,292,"Eastern North America",3
2579,"Smorodinovoye Lake",64.76651,141.1036,800,"Asia",4
2580,"Snowshoe Lake",57.16,-119.97,900,"Western North America",4
2583,"Sosednee Lake",62.16667,149.5,822,"Asia",4
2586,"Spirit Lake",46.47,-86.9583,203,"Eastern North America",3
2587,"Splains Gulch",38.83278,-107.069,3150,"Western North America",4
2588,"Splains Lake",38.83164,-107.078,3165,"Western North America",4
2590,"Spring Lake",55.51139,-119.583,835,"Western North America",3
2591,"Spring Lake",41.68,-76.35,342,"Eastern North America",3
2593,"Spruce Pond",41.23687,-74.1833,223,"Eastern North America",3
2594,"Serra do Rio Rastro",-28.55,-49.55,1420,"South America",1
2596,"Stadukhinskaya Protoka Channel (Alas section)",68.66667,159.5,12,"Asia",8
2598,"Stages Pond",39.67,-82.94,212,"Eastern North America",3
2603,"Saint John Island Pond",53.92276,-58.9169,137,"Eastern North America",4
2609,"Stotzel-Leis Site",40.21667,-84.6894,309,"Eastern North America",3
2611,"Sulphur Lake",60.95,-137.958,847,"Western North America",4
2612,"Suminskoye Zaimitschye Peat Exposure",55,80.25,135,"Asia",3
2614,"Suollakh",57.05,123.85,810,"Asia",4
2615,"Surprise Lake",49.31969,-122.562,540,"Western North America",3
2617,"Sutherland Pond",41.39139,-74.0378,380,"Eastern North America",3
2618,"Sverdrup",74.5209,79.45742,7,"Asia",8
2619,"Swamp Lake",37.95,-119.83,1554,"Western North America",3
2620,"Swan Lake",41.72106,-102.499,1164,"Eastern North America",6
2622,"Sweet Little Lake",67.65,-132.017,244,"Western North America",4
2623,"Szabo Pond",40.4,-74.4833,29,"Eastern North America",3
2624,"Tamarack Creek",44.15,-91.45,244,"Eastern North America",3
2625,"Tangle Lakes",63.02944,-146.063,867,"Western North America",4
2626,"Tannersville Bog",41.03888,-75.2638,277,"Eastern North America",3
2627,"Tanon River [Quarry Site]",59.66667,151.2,40,"Asia",4
2629,"Taupawshas Bog",41.275,-70.0583,14,"Eastern North America",3
2631,"Taylor Lake",46.10056,-123.907,4,"Western North America",3
2635,"Témpano Sur",-48.7333,-74.0333,10,"South America",4
2637,"Ten Mile Lake",63.12,-145.55,1000,"Western North America",4
2642,"Tiinkdhul Lake",66.56,-143.15,189,"Western North America",4
2643,"Tikhangou Exposure",42.83333,132.7833,4,"Asia",3
2644,"Tioga Pass Pond",37.90833,-119.258,3018,"Western North America",4
2645,"Titicut Swamp",41.95,-71.0333,20,"Eastern North America",3
2646,"Thompson Landing",63.06667,-110.792,180,"Western North America",4
2647,"Toboggan Lake",50.81531,-114.599,1480,"Western North America",4
2649,"Tolmachevsko-Krivodanovskii Peat",55,84,110,"Asia",3
2650,"Tom' River Peat",56.16667,84,100,"Asia",3
2651,"Tonawa Lake",44.85,-77.18,274,"Eastern North America",3
2652,"Tonquin Creek",52.73333,-118.367,1935,"Western North America",4
2654,"Lac à la Tortue",45.55,-73.32,137,"Eastern North America",3
2660,"Taloye Lake",61.01667,152.3333,750,"Asia",8
2661,"Tuktoyaktuk 5",69.04938,-133.451,60,"Western North America",4
2663,"Lake Tulane",27.58613,-81.5034,32,"Eastern North America",2
2665,"Tumbre 1",-23.3167,-67.7833,3920,"South America",6
2669,"Tunturi Lake",55.01667,-67.5,610,"Eastern North America",4
2671,"Lac Turcotte",49.15778,-65.7628,447,"Eastern North America",3
2673,"Tuskegee Pond",35.58472,-84.2106,240,"Eastern North America",3
2880,"Twin Lakes",37.46906,-108.103,3290,"Western North America",3
2882,"Tyrrell Lake",66.05,-135.656,660,"Western North America",4
2884,"Ulakhan Exposure, Adycha River",67.83333,135.5833,130,"Asia",4
2885,"Unaschi Exposure",42.95,133.1667,35,"Asia",3
2888,"Upper Graven Lake",46.19,-95.31,446,"Eastern North America",3
2890,"Upper Mallot Lake",47.30833,-84.2583,422,"Eastern North America",3
2892,"Upper South Branch Pond",46.09012,-68.8933,300,"Eastern North America",3
2899,"Mallín Vaca Lauquen",-36.8581,-71.0485,1450,"South America",6
2901,"Valle Laguna Victoria",8.808333,-70.7917,3250,"South America",1
2902,"Valhalla Hollow",44.30861,-74.3708,480,"Eastern North America",3
2903,"Van Nostrand Lake",44,-79.38,297,"Eastern North America",3
2904,"Vechernii River",63.28333,147.75,800,"Asia",4
2905,"Venyukovka-1 Exposure",47.11667,138.5833,5,"Asia",4
2906,"Venyukovka-2 Exposure",47.03333,138.5833,6,"Asia",4
2907,"Venyukovka-3 Exposure",47.11667,138.5833,5,"Asia",4
2919,"Volo Bog",42.35154,-88.1848,229,"Eastern North America",3
2920,"Vostok Gulf",42.9,132.75,5,"Asia",3
2922,"Walker Lake",48.52917,-124.002,950,"Western North America",3
2925,"Watchtower Basin",52.78333,-117.083,2257,"Western North America",4
2943,"Water Conservation Area 2A, Site 2 (Site F1)",26.35972,-80.3706,5,"Eastern North America",5
2944,"Water Conservation Area 2A, Site 3 (Site U3)",26.2875,-80.4114,5,"Eastern North America",5
2948,"Wentzel's Pond",46.95,-94.95,435,"Eastern North America",3
2949,"Weslemkoon Lake",45.03333,-77.4333,316,"Eastern North America",3
2951,"Whitney's Gulch",51.51667,-57.3,98,"Eastern North America",4
2953,"Whyac Lake",48.67222,-124.844,15,"Western North America",3
2954,"Wien Lake",64.35,-151.29,305,"Western North America",4
2955,"Wilcox Pass",52.24167,-117.217,2355,"Western North America",8
2956,"Willow River Pond",46.32431,-92.7808,314,"Eastern North America",3
2959,"Winneconnet Pond",41.97,-71.13,20,"Eastern North America",3
2960,"Winter Gulf Site",42.56111,-78.9339,248,"Eastern North America",3
2961,"Wintergreen Lake",42.4,-85.3833,271,"Eastern North America",3
2962,"Wild Spear Lake",59.25,-114.15,880,"Western North America",4
3029,"Wolf Creek",46.11667,-94.1167,375,"Eastern North America",3
3031,"Wolsfeld Lake",45.00502,-93.5728,292,"Eastern North America",3
3032,"Wolverine Lake",46.42917,-85.6611,259,"Eastern North America",3
3033,"Wonder Lake",63.47,-150.88,610,"Western North America",4
3035,"Wood Lake",45.34,-90.08,464,"Eastern North America",3
3039,"Woski Pond",37.725,-119.625,1212,"Western North America",3
3040,"Wrangel Island Exposure 12",71.16667,-179.75,200,"Asia",4
3041,"Wylde Bog",43.9,-80.4,484,"Eastern North America",3
3042,"Wylde Lake",43.91,-80.4,484,"Eastern North America",3
3043,"Yarlington Tier",-42.5436,147.3006,650,"Indopacific",3
3046,"Lac Yelle",48.51,-79.64,356,"Eastern North America",3
3047,"Yellow Dog Pond",46.75493,-87.9425,445,"Eastern North America",3
3048,"Yesterday Lake",56.76667,-119.483,1050,"Western North America",4
3050,"Zuehl Farm Site",43.03,-93.87,356,"Eastern North America",3
3051,"Found Lake",45.55,-78.64,488,"Eastern North America",3
3054,"Head Lake",37.71109,-105.741,2300,"Western North America",3
3056,"Como Lake",37.56953,-105.514,3523,"Western North America",3
3058,"Basswood Road Lake/Splan Pond",45.25397,-67.3317,106,"Eastern North America",3
3060,"Bechan Cave",37.36667,-110.867,1280,"Western North America",6
3067,"Boney Spring",38.11194,-93.3669,210,"Eastern North America",3
3074,"Lagoa da Curuça",-0.76667,-47.85,35,"South America",1
3077,"Kirgirlakh Stream, Berelyekh River Basin",62.66667,147.9833,700,"Asia",4
3078,"Kirgirlakh Stream, Berelyekh River Basin",62.66667,147.9833,700,"Asia",4
3080,"Kirgirlakh Stream, Berelyekh River Basin",62.66667,147.9833,700,"Asia",4
3081,"Disterhaft Farm Bog",43.91694,-89.1669,244,"Eastern North America",3
3125,"E Lake",50.69095,-99.6584,735,"Eastern North America",3
3126,"Ferndale Bog",34.40556,-95.8083,263,"Eastern North America",3
3130,"Heart Lake",44.18236,-73.9696,661,"Eastern North America",3
3132,"Hershop Bog",29.58333,-97.6083,124,"Eastern North America",3
3138,"Jacobson Lake",46.41694,-92.7169,324,"Eastern North America",3
3149,"John Klondike Bog",60.35667,-123.647,460,"Western North America",3
3452,"Kellys Hollow",45.3,-90.35,470,"Eastern North America",3
3454,"Marais de Keswick",44.19583,-79.5128,221,"Eastern North America",3
3468,"Lake Ann",45.42363,-93.6907,291,"Eastern North America",3
3471,"Lake BI2",57.11667,-76.3783,210,"Eastern North America",4
