"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Pollen.based.Reconstruction","MPI.ESM_GLAC1D","MPI.ESM_ICE6G","CLIMBER.X_GLAC1D","CLIMBER.X_ICE6G","TRACE.21K.I_ICE5G","TRACE.21K.II_ICE5G"
52431,"Stangenfilz",48.94017,13.486,1140,"Europe",3,3,3,3,6,4,4
52439,"Buchensee",47.76601,8.98391,429,"Europe",3,3,3,3,6,6,3
52443,"Langlois Lake",47.63664,-121.889,37,"North America",4,3,3,3,3,4,4
52454,"Laguna Chaplin",-14.4667,-61.0667,190,"South America",1,1,1,1,1,1,1
52462,"Camerons Lagoon",-41.959,146.6761,1045,"Indopacific",2,3,3,2,2,6,3
52479,"Astaneh wetland",37.29111,49.93694,-12,"Asia",8,7,7,6,6,6,6
52481,"Klaus Lagoon",37.38917,50.16639,-25,"Asia",3,7,7,6,6,6,6
52487,"Telefomin (Upper Sepik)",-5.1833,141.6333,1280,"Indopacific",1,1,1,1,1,1,1
52497,"La Baña C",42.254,-6.7532,1410,"Europe",3,6,6,3,3,3,3
52499,"La Baña D",42.2444,-6.755,1737,"Europe",3,6,6,3,3,3,3
52516,"Laguna Miscanti",-23.725,-67.7756,4140,"South America",6,7,7,7,7,6,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",3,5,5,6,6,6,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",2,6,7,6,6,6,6
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",7,7,6,2,2,6,6
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",2,3,3,2,2,6,3
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",2,5,6,1,5,6,6
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",5,1,5,6,6,6,6
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",3,3,3,3,6,6,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",3,3,3,3,6,6,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",3,3,3,3,6,6,3
52622,"Sèche de Gimel",46.5475,6.23444,1300,"Europe",3,3,3,3,6,6,3
52625,"Wengerkopf",47.17333,13.87333,1780,"Europe",4,3,3,3,6,4,4
52627,"Rosaninsee",46.95031,13.7811,2070,"Europe",3,3,3,3,6,4,4
52629,"Lej da la Tscheppa",46.45194,9.75,2616,"Europe",3,3,3,3,6,4,4
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",3,3,3,3,6,4,4
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",3,3,3,3,6,4,4
52648,"Lobsigensee",47.03194,7.29917,514,"Europe",3,3,3,3,6,6,3
52657,"Laguna El Sosneado",-34.8435,-69.9179,2100,"South America",6,3,3,6,6,6,6
52661,"Pierre Folle",47.01889,-1.89306,2,"Europe",3,6,3,3,7,6,6
52665,"Bosc dels Estanyons",42.48028,1.62889,2180,"Europe",3,3,6,6,6,3,3
52671,"Etang d'Ouveillan",43.27727,2.971296,6,"Europe",6,3,6,6,6,6,6
52673,"Planell de Perafita",42.47917,1.56694,2240,"Europe",3,3,6,6,6,3,3
52677,"Serra Mitjana fen",42.4675,1.58278,2406,"Europe",3,3,6,6,6,3,3
52679,"Taymyr pensula",72.24444,102.2356,54,"Asia",4,8,8,6,4,8,8
52683,"Bödmerenwald",46.976,8.84233,1490,"Europe",3,3,3,3,6,6,3
52685,"Varga",57.35,60.13333,250,"Asia",4,4,4,3,3,8,4
52689,"Fort Portal",0.66639,30.27583,1500,"Africa",1,2,5,1,1,1,1
52691,"Les Amburnex",46.53972,6.23167,1370,"Europe",3,3,3,3,6,6,3
52717,"Mamontovy Klyk",73.60722,117.125,25,"Asia",8,8,8,6,8,8,8
52721,"Koitoboss Bog",1.13333,34.6,3940,"Africa",5,6,6,1,1,6,6
52739,"Lake Ikimba",-1.47241,31.56373,1150,"Africa",5,6,3,1,1,1,3
52748,"Lake Turkana",4,36.08333,375,"Africa",5,2,6,1,1,6,6
52752,"Eastern Niger Delta",4.55,6.43333,0,"Africa",1,1,1,5,6,1,1
52757,"Lake Ossa 2",3.796663,10.02478,8,"Africa",1,1,1,1,1,1,1
52763,"Voordrag",-27.7417,31.325,940,"Africa",5,2,2,1,7,2,2
52767,"Lake Selina",-41.879,145.6093,516,"Indopacific",2,3,3,2,2,6,3
52790,"Tüttensee",47.84792,12.56917,523,"Europe",3,3,3,3,6,4,4
52796,"Laguna Cerritos",15.14967,-92.751,25,"North America",2,1,1,1,1,7,7
52801,"La Grande Tsa",46.52056,7.3645,2336,"Europe",3,3,3,3,6,6,3
52805,"Mauntschas",46.4575,9.8561,1818,"Europe",3,3,3,3,6,4,4
52821,"Silvituc",18.62601,-90.2857,59,"North America",1,1,1,1,1,6,7
52824,"Caño Tigre",9.50228,-62.682,-13,"South America",1,5,5,1,1,6,5
52826,"Lagoa do Macuco",-19.0431,-39.9449,1,"South America",1,1,1,1,7,6,6
52829,"Crescent Island Crater Lake",0.60711,36.0906,1885,"Africa",5,6,6,1,1,6,6
52835,"Vereda São José",-17.0793,-45.1114,680,"South America",5,5,2,1,1,6,6
52837,"Lago Puerto Arturo",17.53333,-90.1833,180,"North America",1,1,1,1,1,7,7
52849,"Lake Svityaz",51.50483,23.838,157,"Europe",3,3,3,3,3,6,4
52865,"Labaz lake",72.29167,99.60778,42,"Asia",4,8,8,6,4,8,8
52873,"Lake Yoa",19.05707,20.49929,380,"Africa",5,7,7,7,7,7,7
52892,"Böhringer See",47.76306,8.93833,406,"Europe",3,3,3,3,6,6,3
52894,"Gnadensee",47.70972,9.06139,394,"Europe",3,3,3,3,6,6,3
52901,"Lake Kournas",35.32972,24.27583,16,"Europe",3,7,7,2,7,6,6
52910,"Charca dos Cões",40.33683,-7.60667,1795,"Europe",6,6,6,3,3,6,6
52912,"Lake Kimili",1.096826,34.5743,4150,"Africa",5,6,6,1,1,6,6
52917,"Lagoa Comprida 1",40.358,-7.63833,1600,"Europe",8,6,6,3,3,6,6
52919,"Lagoa das Salgadeiras",40.335,-7.60583,1835,"Europe",3,6,6,3,3,6,6
52922,"Canariza",40.37,-7.63,1690,"Europe",2,6,6,3,3,6,6
52933,"Lake Abijata",7.6,38.55,1578,"Africa",5,2,6,6,6,1,3
52942,"Lake Sinnda",-3.83556,12.80417,128,"Africa",1,1,5,1,1,1,1
52944,"San Bernardino Cienega",31.3,-109.3,1160,"North America",6,6,6,6,6,6,6
52946,"San Bernardino Cienega",31.3,-109.3,1160,"North America",6,6,6,6,6,6,6
52948,"Babocamari Cienega",31.63168,-110.453,1391,"North America",6,6,6,6,6,6,6
52950,"Cloverdale Cienega",31.43568,-105.975,1640,"North America",6,6,6,6,6,6,6
52952,"Lake Neor",37.99167,48.56333,2480,"Asia",6,7,7,6,6,6,6
52956,"Musisi-Karashoma",-2.27111,28.66028,2200,"Africa",2,6,3,1,1,1,3
52958,"Rugezi",-1.4,29.83333,2050,"Africa",5,6,3,1,1,1,3
52960,"Mukukwe",-2.5,28.55,1470,"Africa",5,6,3,1,1,1,3
52962,"Canelo Hills Cienega",31.56388,-110.529,1506,"North America",6,6,6,6,6,6,6
52963,"Breidden Hill",52.71833,-3.04333,286,"Europe",3,3,3,3,3,6,6
52979,"Timan Ridge",67.26667,48.71667,170,"Asia",4,8,8,4,4,8,6
52987,"Jikariya",13.31367,11.077,332,"Africa",5,7,7,7,7,6,6
52989,"Filim",20.61,58.17,0,"Africa",6,7,7,6,6,6,6
52991,"Kitina Lake",-4.27,12,120,"Africa",1,1,5,1,1,1,1
52993,"Lake Eteza",-28.4867,32.15885,14,"Africa",5,2,5,1,7,1,3
53081,"Lake Heimtjønna",62.32361,9.73833,1200,"Europe",3,4,4,4,4,8,4
53117,"Cotters Lake",-38.9402,146.2573,4,"Indopacific",2,3,3,6,6,6,3
53119,"Lervahå bog",62.795,11.88667,770,"Europe",4,4,4,4,4,8,4
53125,"Lizard Island",-14.6679,145.4528,3,"Indopacific",1,1,6,1,1,1,1
53131,"Reinskaret bog",62.80639,11.94056,920,"Europe",4,4,4,4,4,8,4
53133,"Hudson Bay Lowlands",52.6923,-83.9442,90,"North America",4,4,3,3,3,8,4
53140,"Black Swamp",-32.05,151.4667,1500,"Indopacific",3,6,6,1,5,6,6
53147,"Białowieża Forest",52.73874,23.89801,165,"Europe",3,3,3,3,3,6,4
53152,"Wonderkrater",-24.43,28.74333,1100,"Africa",5,2,5,6,6,2,2
53188,"Lake Lerna",37.57754,22.7278,0,"Europe",3,7,6,2,7,6,6
53255,"Tidal River",-39.0228,146.33,2,"Indopacific",2,3,3,6,6,6,3
53257,"Lake Frome",-30.78,139.9,-2,"Indopacific",7,7,7,6,6,7,6
53275,"Arbarrain mire",42.89667,-2.24028,1004,"Europe",3,3,6,6,6,3,3
53277,"Sotombo bog",43.24111,-3.65306,1290,"Europe",3,3,6,6,6,3,3
53279,"Zalama bog",43.135,-3.40972,1330,"Europe",3,3,6,6,6,3,3
53280,"Moor am Durchenberg",47.77639,8.97556,460,"Europe",3,3,3,3,6,6,3
53288,"Swalmen",51.23017,6.02908,22,"Europe",3,3,3,3,3,4,4
53329,"MBORO",15.14913,-16.9093,0,"Africa",6,6,6,7,7,1,1
53355,"Namonte",-22.1251,43.40634,30,"Africa",5,1,1,1,1,6,6
53460,"Anderson Fen",49.735,-125.193,554,"North America",4,4,4,3,3,8,4
53601,"Palm Terrace",31.53722,35.5625,-310,"Europe",6,7,7,6,6,6,6
53743,"Arkida mire",43.24389,47.02583,-10,"Asia",6,3,3,6,6,6,6
53747,"Zelmen mire",47.77944,44.47,37,"Asia",6,3,3,3,3,6,6
53756,"Avery Lake",37.08,-88.4894,102,"North America",3,2,6,2,2,7,6
53758,"Morro Bay",35.3394,-120.827,19,"North America",6,6,6,6,6,6,6
53764,"Esambu",-2.71191,37.55435,1196,"Africa",5,6,6,1,1,6,6
53768,"Bjärabygget",56.35,13.46667,123,"Europe",3,3,3,3,3,6,4
53770,"Grisavad",56.28333,13.33333,95,"Europe",3,3,3,3,3,6,4
53964,"Västragylet",56.35129,14.87855,100,"Europe",3,3,3,3,3,6,4
53966,"Ljustjärnen",59.76,14.48222,191,"Europe",3,4,4,3,3,8,4
53968,"Storsnasen",63.23333,12.41667,680,"Europe",4,3,4,4,4,8,6
53969,"Lake Stentjärn",63.1,12.24167,987,"Europe",4,3,4,4,4,8,6
53972,"Lake Svartkälstjärn",64.26424,19.54899,257,"Europe",4,4,4,4,4,8,4
53976,"Rogberga",57.73611,14.28861,228,"Europe",3,3,3,3,3,6,4
53978,"Lake Vuolep Njakajaure",68.34118,18.7778,409,"Europe",4,4,6,4,4,8,8
53980,"Lake Tibenatus",68.33583,18.69306,580,"Europe",8,4,6,4,4,8,8
53984,"Övre myren från Skallskog",57.48333,14.78333,370,"Europe",4,3,3,3,3,6,4
53986,"Trygåsen (II)",61.76667,13.33333,565,"Europe",4,4,4,4,4,8,4
53988,"Stor-flen",60.3,14.58333,270,"Europe",4,4,4,4,4,8,4
53989,"Kroktjärnen",66.23481,20.84245,58,"Europe",4,4,4,4,4,8,6
53991,"Gilltjärnen",60.08481,15.79127,172,"Europe",3,4,4,4,4,8,4
53993,"Flahult",56.96667,13.83333,188,"Europe",3,3,3,3,3,6,4
53995,"Bussjösjön",55.46309,13.81355,24,"Europe",8,3,3,3,3,6,4
53999,"Bjäresjösjön",55.45917,13.75194,50,"Europe",3,3,3,3,3,6,4
54001,"Bökesjön",55.57556,13.4375,60,"Europe",3,3,3,3,3,6,4
54003,"Stavsåkra",57.02417,14.81306,187,"Europe",3,3,3,3,3,6,4
54016,"Stobydeltat",56.16667,13.83333,35,"Europe",3,3,3,3,3,6,4
54018,"Östra Ringarp",56.26417,13.31861,107,"Europe",3,3,3,3,3,6,4
54020,"Lake Avegöl",57.68889,14.49444,300,"Europe",3,3,3,3,3,6,4
54022,"Värsjö Utmark",56.31667,13.43333,122,"Europe",3,3,3,3,3,6,4
54024,"Flinkasjön",56.25444,13.24333,83,"Europe",3,3,3,3,3,6,4
54026,"Siggaboda",56.46667,14.56667,148,"Europe",3,3,3,3,3,6,4
54028,"Mattarp",57.48333,14.61667,328,"Europe",3,3,3,3,3,6,4
54047,"Kleefse beek",51.668,5.9874,16,"Europe",6,3,3,3,3,4,4
54266,"Bemba Yanga",16.52513,2.18726,396,"Africa",1,7,7,7,7,7,6
54269,"Lago del Pesce",40.00889,16.22444,1194,"Europe",3,7,7,2,6,6,3
54286,"Kisima Ngeda",-3.48569,35.34819,1030,"Africa",5,2,5,1,1,1,3
54295,"Velperbroek circuit",51.98137,5.97834,11,"Europe",3,3,3,3,3,6,6
54302,"Pierre-sur-Haute",45.652,3.808,1560,"Europe",3,3,3,3,3,3,6
54305,"Colleigne",45.643,3.822,1425,"Europe",3,3,3,3,3,3,6
54306,"Le Petit Char",45.652,3.808,1560,"Europe",3,3,3,3,3,3,6
54308,"Gourds des Aillères",45.6505,3.84,1340,"Europe",3,3,3,3,3,3,6
54310,"Gourds des Aillères",45.651,3.84,1335,"Europe",3,3,3,3,3,3,6
54314,"Marura",0.36642,36.7221,1800,"Africa",5,6,6,1,1,6,6
54316,"Oskino-09",56.60887,66.25967,55,"Asia",4,4,4,3,3,8,4
54467,"Lake Modewarre",-38.24,144.11,111,"Indopacific",2,3,3,2,2,6,3
54475,"Aluaipugua",-5.96962,143.1541,2750,"Indopacific",1,1,1,1,1,1,1
54495,"Fleck's Loch Bog",6.15,-2.1,170,"Africa",6,1,1,5,1,1,1
70001,"Floating Island Lake",44.55,-107.467,2609,"North America",4,3,3,7,7,4,4
70002,"Lake Ann",46.87211,-87.9278,258,"North America",3,3,3,3,3,4,4
70003,"Akotivika",37.03639,22.07639,2,"Europe",3,7,7,2,7,6,6
70004,"Toconce",-22.2455,-68.1425,3400,"South America",7,3,6,7,7,3,3
100001,"Chaohu Lake CH1",31.562,117.394,10,"Asia",3,3,3,2,2,7,7
100008,"Dingxi",35.548,104.609,1750,"Asia",6,3,3,7,7,4,4
100019,"Zoige RM",33.95,102.35,3401,"Asia",3,4,4,7,7,4,4
100020,"Chenghai CH2",23.483,116.8,5,"Asia",1,2,2,1,7,6,5
100021,"Dongguan PK16",22.733,113.717,15,"Asia",2,2,2,1,1,2,2
100022,"Huangsha H24",23.133,113.233,40,"Asia",2,2,2,1,1,2,2
100035,"Suoma",26.033,105.833,1085,"Asia",2,3,3,2,2,6,7
100040,"Baihe River",40.867,115.85,865,"Asia",6,3,3,3,3,4,4
100042,"Cangumiao",38.967,118.6,70,"Asia",3,3,3,2,2,6,7
100044,"Fengning",41.2,116.633,645,"Asia",6,3,3,3,3,4,4
100045,"Huangjiapu",40.567,115.15,500,"Asia",6,3,3,3,3,4,7
100048,"Nanwangzhuang",38.45,114.917,24,"Asia",3,3,3,2,3,4,7
100053,"Yangyuan-Xipu",40.117,114.217,912,"Asia",7,3,3,6,6,4,4
100055,"Beidawan",48.133,134.7,60,"Asia",3,4,4,3,3,4,4
100057,"Minzhuqiao",47.533,133.867,52,"Asia",3,4,4,3,3,4,4
100065,"Guangrunpo1",36.017,114.533,56,"Asia",6,3,3,2,3,7,7
100068,"Dajiu Lake C1",31.75,110.667,1700,"Asia",3,3,3,2,2,7,7
100069,"Jiangling",30.133,112.333,30,"Asia",3,3,3,2,2,7,7
100072,"Taibai Lake TN1",29.996,115.807,44,"Asia",3,3,3,2,2,7,7
100077,"Charisu",42.95,122.35,249,"Asia",6,3,3,3,3,4,6
100079,"Daihai Lake 99a",40.583,112.667,1220,"Asia",3,3,3,6,6,4,4
100085,"Hamaertai Lake Ha2",38.717,108.75,1343,"Asia",7,3,3,6,6,4,4
100088,"Hulun Nur lake HL06",49.127,117.506,545,"Asia",8,4,4,3,3,8,4
100090,"Dali Nur-Jiangjunpaozi Lake",42.374,117.47,1490,"Asia",3,3,3,3,3,4,4
100115,"Erlongwan Maar Lake",42.3,126.367,724,"Asia",3,3,3,3,3,4,6
100117,"Harbaling",43.633,129.2,600,"Asia",3,3,3,3,3,4,6
100119,"Jinchuan",42.35,126.383,620,"Asia",3,3,3,3,3,4,6
100121,"Songjiang",42.581,128.326,680,"Asia",4,3,3,3,3,4,6
100122,"Xiaonan",43.883,125.217,209,"Asia",8,3,3,3,3,4,6
100127,"Ak Terek",41.28333,72.83333,1748,"Asia",3,3,6,3,6,6,6
100128,"Bakaly Lake",41.86667,71.96667,1879,"Asia",3,3,6,3,6,6,6
100131,"Nizhnee Lake",41.31,72.96,1371,"Asia",3,3,6,3,6,6,6
100132,"Ortok Lake",41.23333,73.25,1786,"Asia",6,3,6,3,6,7,6
100133,"Verkhnee Lake",41.31,72.96,1440,"Asia",3,3,6,3,6,6,6
100135,"Maili",42.867,122.883,155,"Asia",4,3,3,3,3,4,6
100140,"Hoton-Nur-2",48.62167,88.34583,2083,"Asia",4,4,4,3,3,6,6
100142,"Khonin Nuga-River Terrace",49.08,107.2875,900,"Asia",4,4,4,6,6,8,6
100143,"Lake Ugii Nuur",47.76667,102.7667,1330,"Asia",3,8,6,6,7,8,6
100145,"Yolin Am",43.43333,104.1,2390,"Asia",6,6,6,6,7,6,6
100147,"South China Sea C4",18.38333,108.0667,-76,"Asia",3,1,1,1,7,5,2
100151,"Dabsan Lake CK1/81",37.1,95.5,2675,"Asia",7,6,6,8,8,8,8
100157,"Koucha Lake",34.011,97.241,4540,"Asia",8,8,6,8,8,4,4
100158,"Luanhaizi Lake LH2",37.593,101.35,3200,"Asia",8,3,3,7,7,4,4
100159,"Qinghai Lake QH-2000",36.667,100.517,3200,"Asia",3,4,4,7,7,4,4
100162,"Foyechi Lake",33.95,107.733,3400,"Asia",4,3,3,2,2,4,6
100178,"Dahaizi Lake",27.833,102.667,3660,"Asia",2,3,3,3,3,3,3
100181,"Naleng Co",31.113,99.755,4200,"Asia",8,4,4,8,8,4,4
100182,"Shayema Lake",28.583,102.217,2400,"Asia",3,3,3,3,3,3,3
100183,"Yidun Lake",30.298,99.552,4470,"Asia",3,4,4,8,8,4,4
100188,"Sun-Moon Lake",23.867,120.917,746,"Asia",3,2,2,2,2,6,5
100190,"Barkol Lake BLK06E",43.617,92.8,1575,"Asia",7,8,6,3,3,6,7
100193,"Caotanhu 2002",44.418,86.024,380,"Asia",7,7,7,3,3,7,7
100197,"Daxigou",43.117,86.85,3450,"Asia",6,7,7,3,3,7,7
100201,"Huashuwozi",43.801,89.133,1320,"Asia",6,7,7,3,3,7,7
100204,"Manas Lake LM-1",45.833,85.917,251,"Asia",7,6,6,3,3,8,7
100206,"Sichanghu Lake",44.31,89.143,589,"Asia",7,7,7,3,3,7,7
100207,"Tagle",37.033,80.767,1368,"Asia",7,6,6,3,7,6,6
100210,"Wulungu Lake WLG-2004",47.217,87.3,479,"Asia",7,6,6,3,3,8,7
100214,"Xiaoxigou",43.8,89.122,1360,"Asia",7,7,7,3,3,7,7
100215,"Yuetegan 2",37.15,79.917,1277,"Asia",7,8,6,8,7,6,6
100217,"Bangong Co Lake",33.72,78.81,4241,"Asia",6,6,6,7,7,6,6
100218,"Hidden Lake HL1",29.813,92.54,4980,"Asia",8,8,6,6,6,6,4
100219,"Ngion Co",30.467,91.5,4515,"Asia",8,8,6,8,8,6,6
100226,"Xuguo Co",31.95,90.333,4595,"Asia",8,8,6,8,8,6,6
100229,"Zigetang Co",32,90.9,4560,"Asia",6,8,6,8,8,6,6
100230,"Erhai Lake ES",25.855,100.171,1974,"Asia",3,3,6,3,3,6,6
100238,"Akkol Lake",50.25,89.625,2204,"Asia",4,4,4,3,3,6,6
100239,"Baikal CON01-606-3",52.08333,105.8653,130,"Asia",4,6,8,3,3,8,6
100241,"Kendegelukol Lake",50.5055,87.64167,2050,"Asia",4,6,6,3,3,6,6
100243,"Uzunkol Lake",50.45404,87.67608,1985,"Asia",4,6,6,3,3,6,6
100244,"Gur",50,137.05,35,"Asia",3,4,4,3,3,6,4
100245,"Kiya",47.83333,135.6667,100,"Asia",3,4,4,3,3,4,4
100246,"Pobochnoye",53.03333,51.84167,65,"Asia",3,3,3,3,3,6,6
100247,"Tyapka",53.7,140.1167,4,"Asia",4,6,8,3,7,8,6
100248,"Aral Lake",44.42,59.98333,53,"Asia",4,7,7,6,6,6,6
100251,"Jingbo Lake",43.9085,128.75,350,"Asia",3,3,3,3,3,4,6
100252,"Xingkai Lake",45.206,132.509,69,"Asia",3,3,4,3,3,4,4
100253,"Qigai Nuur QGN-2004",39.65,109.9,1329,"Asia",3,3,3,6,6,4,4
100254,"11-CH-12A Lake",72.39888,102.2886,60,"Asia",8,8,8,6,4,8,8
100256,"Achit Nuur",49.41667,90.51667,1444,"Asia",4,4,4,3,6,6,6
100259,"Big Yarovoe Lake",52.8526,78.62668,79,"Asia",4,3,3,3,3,6,6
100260,"Cheremushka Bog",52.75,108.083,1500,"Asia",4,6,8,3,3,8,8
100262,"Dolgoe Ozero",71.86667,127.0667,40,"Asia",4,8,8,8,8,8,8
100265,"Khanda",55.44,107,713,"Asia",4,6,8,3,3,8,8
100266,"Khanda-1",55.44,107,713,"Asia",4,6,8,3,3,8,8
100268,"Lake Kotokel_2010",52.78333,108.1167,458,"Asia",4,6,8,3,3,8,8
100273,"Levinson-Lessing Lake",74.473,98.636,47,"Asia",4,8,8,6,4,8,8
100275,"Melkoye Lake",64.85833,175.2333,36,"Asia",8,8,8,4,8,8,8
100276,"Okunayka",55.52,108.47,1450,"Asia",4,6,8,3,3,8,8
100278,"Patricia Lake",63.325,176.5,121,"Asia",4,8,8,4,8,8,8
100279,"Pernatoye Lake",50.0405,155.3952,6,"Asia",8,6,6,3,7,8,8
100280,"Sakhalin Island_Khoe",51.34,142.14,15,"Asia",4,4,4,3,7,4,6
100281,"Salym-Yugan A",60.01667,72.08333,58,"Asia",4,4,4,3,3,8,8
100282,"Shaamar",50.2,105.2,650,"Asia",4,6,4,3,3,8,6
100283,"Tso Kar Lake",33.30884,78.02516,4527,"Asia",8,6,6,7,7,6,6
100284,"Tso Moriri Lake",32.929,78.323,4522,"Asia",8,6,6,7,7,6,6
100286,"Two-Yurts Lake_PG1857-2",56.81675,160.0675,275,"Asia",8,6,6,3,7,8,8
100288,"Ukta Creek mouth",55.8,109.7,906,"Asia",4,4,4,3,3,8,8
100295,"Retreat Lake",24.483,121.433,2230,"Asia",2,2,2,2,2,6,5
100296,"Aibi Lake",45.01667,82.83333,200,"Asia",7,7,6,3,3,6,7
100299,"Haligu",27.003,100.181,3277,"Asia",3,3,3,3,3,3,3
100302,"Malyi Krechet Lake",64.8,175.5333,32,"Asia",8,8,8,4,8,8,8
100304,"Donggi Cona",35.28217,98.55208,4095,"Asia",6,8,6,8,8,4,4
100305,"Kirek Lake",56.11,84.23,90,"Asia",4,4,4,3,3,8,4
100306,"Lake Sokoch",53.254,157.754,495,"Asia",8,6,6,3,7,8,8
100307,"Zhukovskoye mire",56.33333,84.83333,106,"Asia",4,4,4,3,3,8,4
100311,"El'gygytgyn Lake_P2",67.54722,172.1253,542,"Asia",8,8,8,6,4,8,8
100313,"Khuisiin Lake",46.61025,101.7789,2270,"Asia",4,8,6,6,7,8,6
100315,"Gonghai Lake",38.91,112.23,1860,"Asia",3,3,3,2,3,4,4
100317,"Sihailongwan Lake",42.28333,126.6,797,"Asia",3,3,3,3,3,4,6
100319,"Chaginskoe",56.45,84.88333,80,"Asia",4,4,4,3,3,8,4
100321,"Sumxi",34.61667,80.28333,5058,"Asia",7,6,6,8,8,6,6
100322,"Ximen Co",33.379,101.104,4000,"Asia",8,4,4,7,7,4,4
100325,"Rauchuagytgyn",67.78938,168.73352,423,"Asia",8,8,8,6,4,8,8
100326,"Bolshoe Toko PG2133",56.04,130.87,903,"Asia",4,8,8,3,3,8,8
100327,"Emanda",65.294,135.7592,671,"Asia",4,8,8,6,4,8,8
100328,"Omoloy 14-OM-02B",70.72,132.67,58,"Asia",4,8,8,8,8,8,8
100329,"Omoloy 14-OM-12A",70.96,132.57,60,"Asia",8,8,8,8,8,8,8
100330,"Omoloy 14-OM-20B",70.53,132.91,52,"Asia",4,8,8,8,8,8,8
200003,"Muge Co",30.13,101.83,3780,"Asia",3,4,4,7,7,4,4
200005,"Tangra Yumco",31.23,86.72,4545,"Asia",8,8,6,8,8,6,6
200007,"Narenxia Peat",48.8,86.9,1760,"Asia",3,6,6,3,3,6,6
200008,"Genggahai Lake",36.19,100.1,2858,"Asia",6,4,4,7,7,4,4
200009,"Yangzhuoyongco",28.97,90.71,4494,"Asia",4,4,4,6,6,6,4
200010,"Langgeri",36.25,101.2,3565,"Asia",6,4,4,7,7,4,4
200011,"Taruoco",31.13,84.17,4566,"Asia",8,6,6,8,8,6,6
200013,"KE Section",35.65,101.1,3780,"Asia",6,4,4,7,7,4,4
200014,"Jiangxigou",36.59,100.3,3312,"Asia",6,4,4,7,7,4,4
200015,"TianE Lake",39.24,97.92,3012,"Asia",6,8,6,8,8,6,4
200016,"Zhabuye",31.35,84.07,4421,"Asia",6,6,6,8,8,6,6
200114,"Yuhuicun ABYT2008",32.925,117.333,32,"Asia",4,3,3,2,2,7,7
200115,"Yuhuicun ABYT2009",32.925,117.333,32,"Asia",3,3,3,2,2,7,7
200124,"Linze",39.187,100.135,1417,"Asia",6,3,3,7,7,4,4
200125,"Sanjiaocheng SJC",39.006,103.338,1320,"Asia",3,3,3,7,7,4,4
200127,"Zhuyeze Lake QTH02",39.05,103.667,1309,"Asia",6,3,3,7,7,4,4
200131,"Jiaotang P30",22.95,113.367,15,"Asia",2,2,2,1,1,2,2
200133,"Shantou SH6",23.417,116.683,3,"Asia",1,2,2,1,7,6,5
200138,"Beibu Gulf C4",18.377,108.063,-76,"Asia",2,1,1,1,7,5,2
200139,"Dahu Lake",22.32,107.119,134,"Asia",3,2,2,1,1,2,2
200140,"Longzhai Cave",24.564,107.096,100,"Asia",2,2,2,1,1,2,2
200141,"Qinzhou Bay LM01",21.754,108.547,0,"Asia",1,2,2,1,1,6,2
200142,"Qinzhou Bay Q24",21.87,108.506,0,"Asia",2,2,2,1,1,6,2
200143,"Yingluo Bay O18",21.481,109.76,0,"Asia",1,2,2,1,1,6,2
200144,"Baixian Lake LB-1",25.2,107.998,790,"Asia",2,2,2,2,2,2,2
200153,"Tongjiang 96-QP",47.65,132.5,49,"Asia",3,3,4,3,3,4,4
200154,"Wuchanghai",47.217,127.333,200,"Asia",3,3,3,3,3,4,4
200155,"Dajiu Lake",31.491,109.996,1760,"Asia",3,3,3,2,2,7,7
200157,"Dajiu Lake C2",31.75,110.667,1700,"Asia",3,3,3,2,2,7,7
200165,"Chichi Lake 1",42.033,128.133,1800,"Asia",4,3,3,3,3,4,6
200166,"Hani",42.214,126.518,899,"Asia",3,3,3,3,3,4,6
200168,"Kaitong",44.83,123.1,148,"Asia",6,3,3,3,3,4,4
200169,"Shuangyang",43.45,125.75,215,"Asia",3,3,3,3,3,4,6
200177,"Poyang Lake ZK01",29.032,116.147,14,"Asia",3,2,2,2,2,6,7
200178,"Liaohe River Plain LT",41.118,122.687,5,"Asia",6,3,3,3,3,4,6
200183,"Dali Lake CMD",43.32,116.577,1226,"Asia",3,3,3,3,3,4,4
200185,"Daihai Lake",40.583,112.7,1221,"Asia",6,3,3,6,6,4,4
200186,"Daihai Lake Basin DH1",40.582,112.667,1209,"Asia",6,3,3,6,6,4,4
200188,"Huangqihai Lake HQ",40.83636,113.2786,997,"Asia",6,3,3,6,6,4,4
200191,"Burjans Nur Lake",39.783,109.333,1366,"Asia",4,3,3,6,6,4,4
200194,"Tengger Nur Lake",40.467,110.67,997,"Asia",6,3,3,6,6,4,4
200200,"Bunan Lake",35.95,90.833,4876,"Asia",6,8,8,8,8,8,8
